,0,1,2
4107,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4108,1.760470397690263e-05,3.450179409329285e-05,8.077707546598275e-05
4109,3.520940795380526e-05,1.7250897046646426e-05,4.0388537732991375e-05
4110,1.760470397690263e-05,6.90035881865857e-05,0.0001615541509319655
4111,1.760470397690263e-05,5.1752691139939274e-05,2.0194268866495687e-05
4112,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4113,3.520940795380526e-05,1.7250897046646426e-05,6.058280659948707e-05
4114,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4115,1.760470397690263e-05,3.450179409329285e-05,4.0388537732991375e-05
4116,3.520940795380526e-05,3.450179409329285e-05,2.0194268866495687e-05
4117,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4118,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4119,7.041881590761052e-05,3.450179409329285e-05,2.0194268866495687e-05
4120,3.520940795380526e-05,1.7250897046646426e-05,6.058280659948707e-05
4121,3.520940795380526e-05,5.1752691139939274e-05,2.0194268866495687e-05
4122,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4123,1.760470397690263e-05,8.625448523323213e-05,4.0388537732991375e-05
4124,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4125,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4126,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4127,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4128,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4129,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4130,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4131,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4132,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4133,1.760470397690263e-05,5.1752691139939274e-05,2.0194268866495687e-05
4134,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4135,1.760470397690263e-05,5.1752691139939274e-05,2.0194268866495687e-05
4136,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4137,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4138,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4139,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4140,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4141,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4142,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4143,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4144,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4145,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4146,5.2814111930707886e-05,1.7250897046646426e-05,2.0194268866495687e-05
4147,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4148,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4149,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4150,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4151,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4152,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4153,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4154,3.520940795380526e-05,5.1752691139939274e-05,2.0194268866495687e-05
4155,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4156,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4157,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4158,1.760470397690263e-05,0.00012075627932652498,2.0194268866495687e-05
4159,1.760470397690263e-05,1.7250897046646426e-05,8.077707546598275e-05
4160,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4161,1.760470397690263e-05,5.1752691139939274e-05,2.0194268866495687e-05
4162,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4163,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4164,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4165,1.760470397690263e-05,5.1752691139939274e-05,2.0194268866495687e-05
4166,3.520940795380526e-05,0.0001380071763731714,4.0388537732991375e-05
4167,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4168,3.520940795380526e-05,5.1752691139939274e-05,2.0194268866495687e-05
4169,1.760470397690263e-05,3.450179409329285e-05,6.058280659948707e-05
4170,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4171,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4172,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4173,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4174,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4175,1.760470397690263e-05,8.625448523323213e-05,2.0194268866495687e-05
4176,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4177,3.520940795380526e-05,8.625448523323213e-05,2.0194268866495687e-05
4178,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4179,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4180,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4181,3.520940795380526e-05,3.450179409329285e-05,2.0194268866495687e-05
4182,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4183,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4184,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4185,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4186,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4187,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4188,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4189,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4190,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4191,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4192,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4193,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4194,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4195,3.520940795380526e-05,3.450179409329285e-05,2.0194268866495687e-05
4196,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4197,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4198,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4199,1.760470397690263e-05,3.450179409329285e-05,4.0388537732991375e-05
4200,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4201,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4202,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4203,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4204,3.520940795380526e-05,3.450179409329285e-05,2.0194268866495687e-05
4205,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4206,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4207,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4208,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4209,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4210,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4211,1.760470397690263e-05,3.450179409329285e-05,4.0388537732991375e-05
4212,8.802351988451315e-05,6.90035881865857e-05,6.058280659948707e-05
4213,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4214,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4215,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4216,1.760470397690263e-05,6.90035881865857e-05,2.0194268866495687e-05
4217,1.760470397690263e-05,6.90035881865857e-05,6.058280659948707e-05
4218,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4219,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4220,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4221,1.760470397690263e-05,5.1752691139939274e-05,2.0194268866495687e-05
4222,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4223,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4224,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4225,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4226,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4227,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4228,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4229,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4230,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4231,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4232,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4233,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4234,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4235,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4236,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4237,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4238,1.760470397690263e-05,3.450179409329285e-05,4.0388537732991375e-05
4239,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4240,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4241,1.760470397690263e-05,6.90035881865857e-05,4.0388537732991375e-05
4242,5.2814111930707886e-05,3.450179409329285e-05,2.0194268866495687e-05
4243,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4244,1.760470397690263e-05,1.7250897046646426e-05,6.058280659948707e-05
4245,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4246,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4247,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4248,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4249,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4250,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4251,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4252,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4253,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4254,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4255,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4256,1.760470397690263e-05,5.1752691139939274e-05,2.0194268866495687e-05
4257,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4258,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4259,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4260,5.2814111930707886e-05,1.7250897046646426e-05,2.0194268866495687e-05
4261,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4262,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4263,1.760470397690263e-05,3.450179409329285e-05,6.058280659948707e-05
4264,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4265,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4266,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4267,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4268,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4269,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4270,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4271,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4272,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4273,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4274,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4275,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4276,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4277,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4278,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4279,1.760470397690263e-05,3.450179409329285e-05,4.0388537732991375e-05
4280,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4281,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4282,1.760470397690263e-05,5.1752691139939274e-05,2.0194268866495687e-05
4283,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4284,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4285,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4286,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4287,5.2814111930707886e-05,1.7250897046646426e-05,2.0194268866495687e-05
4288,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4289,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4290,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4291,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4292,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4293,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4294,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4295,1.760470397690263e-05,5.1752691139939274e-05,4.0388537732991375e-05
4296,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4297,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4298,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4299,1.760470397690263e-05,1.7250897046646426e-05,6.058280659948707e-05
4300,3.520940795380526e-05,1.7250897046646426e-05,4.0388537732991375e-05
4301,3.520940795380526e-05,3.450179409329285e-05,4.0388537732991375e-05
4302,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4303,1.760470397690263e-05,3.450179409329285e-05,4.0388537732991375e-05
4304,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4305,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4306,3.520940795380526e-05,1.7250897046646426e-05,4.0388537732991375e-05
4307,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4308,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4309,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4310,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4311,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4312,1.760470397690263e-05,1.7250897046646426e-05,6.058280659948707e-05
4313,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4314,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4315,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4316,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4317,7.041881590761052e-05,1.7250897046646426e-05,2.0194268866495687e-05
4318,1.760470397690263e-05,1.7250897046646426e-05,6.058280659948707e-05
4319,8.802351988451315e-05,0.00010350538227987855,2.0194268866495687e-05
4320,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4321,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4322,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4323,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4324,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4325,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4326,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4327,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4328,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4329,3.520940795380526e-05,3.450179409329285e-05,4.0388537732991375e-05
4330,5.2814111930707886e-05,1.7250897046646426e-05,2.0194268866495687e-05
4331,0.00012323292783831839,3.450179409329285e-05,6.058280659948707e-05
4332,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4333,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4334,3.520940795380526e-05,3.450179409329285e-05,2.0194268866495687e-05
4335,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4336,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4337,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4338,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4339,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4340,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4341,1.760470397690263e-05,3.450179409329285e-05,4.0388537732991375e-05
4342,3.520940795380526e-05,3.450179409329285e-05,4.0388537732991375e-05
4343,3.520940795380526e-05,1.7250897046646426e-05,6.058280659948707e-05
4344,1.760470397690263e-05,3.450179409329285e-05,4.0388537732991375e-05
4345,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4346,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4347,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4348,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4349,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4350,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4351,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4352,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4353,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4354,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4355,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4356,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4357,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4358,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4359,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4360,5.2814111930707886e-05,1.7250897046646426e-05,2.0194268866495687e-05
4361,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4362,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4363,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4364,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4365,7.041881590761052e-05,5.1752691139939274e-05,2.0194268866495687e-05
4366,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4367,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4368,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4369,5.2814111930707886e-05,1.7250897046646426e-05,2.0194268866495687e-05
4370,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4371,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4372,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4373,5.2814111930707886e-05,1.7250897046646426e-05,4.0388537732991375e-05
4374,7.041881590761052e-05,1.7250897046646426e-05,2.0194268866495687e-05
4375,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4376,5.2814111930707886e-05,1.7250897046646426e-05,2.0194268866495687e-05
4377,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4378,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4379,5.2814111930707886e-05,5.1752691139939274e-05,2.0194268866495687e-05
4380,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4381,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4382,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4383,1.760470397690263e-05,5.1752691139939274e-05,2.0194268866495687e-05
4384,1.760470397690263e-05,1.7250897046646426e-05,8.077707546598275e-05
4385,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4386,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4387,5.2814111930707886e-05,1.7250897046646426e-05,2.0194268866495687e-05
4388,5.2814111930707886e-05,1.7250897046646426e-05,2.0194268866495687e-05
4389,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4390,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4391,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4392,5.2814111930707886e-05,1.7250897046646426e-05,2.0194268866495687e-05
4393,1.760470397690263e-05,1.7250897046646426e-05,6.058280659948707e-05
4394,3.520940795380526e-05,1.7250897046646426e-05,4.0388537732991375e-05
4395,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4396,5.2814111930707886e-05,1.7250897046646426e-05,2.0194268866495687e-05
4397,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4398,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4399,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4400,3.520940795380526e-05,3.450179409329285e-05,2.0194268866495687e-05
4401,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4402,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4403,3.520940795380526e-05,3.450179409329285e-05,2.0194268866495687e-05
4404,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4405,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4406,1.760470397690263e-05,3.450179409329285e-05,4.0388537732991375e-05
4407,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4408,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4409,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4410,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4411,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4412,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4413,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4414,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4415,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4416,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4417,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4418,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4419,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4420,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4421,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4422,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4423,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4424,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4425,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4426,1.760470397690263e-05,5.1752691139939274e-05,2.0194268866495687e-05
4427,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4428,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4429,3.520940795380526e-05,1.7250897046646426e-05,4.0388537732991375e-05
4430,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4431,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4432,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4433,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4434,1.760470397690263e-05,3.450179409329285e-05,4.0388537732991375e-05
4435,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4436,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4437,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4438,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4439,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4440,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4441,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4442,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4443,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4444,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4445,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4446,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4447,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4448,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4449,3.520940795380526e-05,3.450179409329285e-05,2.0194268866495687e-05
4450,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4451,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4452,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4453,1.760470397690263e-05,3.450179409329285e-05,4.0388537732991375e-05
4454,1.760470397690263e-05,8.625448523323213e-05,2.0194268866495687e-05
4455,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4456,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4457,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4458,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4459,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4460,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4461,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4462,5.2814111930707886e-05,1.7250897046646426e-05,2.0194268866495687e-05
4463,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4464,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4465,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4466,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4467,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4468,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4469,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4470,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4471,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4472,1.760470397690263e-05,3.450179409329285e-05,2.0194268866495687e-05
4473,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4474,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4475,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
4476,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4477,3.520940795380526e-05,1.7250897046646426e-05,2.0194268866495687e-05
4478,1.760470397690263e-05,1.7250897046646426e-05,4.0388537732991375e-05
